Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
6.318008 ; 8.78539
6.325487 ; 8.89315
6.332966 ; 9.078278
6.340444 ; 9.353239
6.351825 ; 9.959222
6.361088 ; 10.61419
6.37035 ; 11.38534
6.379613 ; 12.22322
6.388875 ; 13.06262
6.392 ; 13.33379
6.399813 ; 13.96066
6.407625 ; 14.48693
6.418063 ; 14.99096
6.4285 ; 15.24684
6.438938 ; 15.26997
6.449375 ; 15.10587
6.456458 ; 14.91838
6.46354 ; 14.6917
6.470622 ; 14.44318
6.477704 ; 14.18725
6.484786 ; 13.93497
6.491868 ; 13.69403
6.49895 ; 13.46916
6.506032 ; 13.26268
6.510585 ; 13.13996
6.515138 ; 13.02496
6.519691 ; 12.91741
6.524243 ; 12.81695
6.528796 ; 12.7231
6.533349 ; 12.63541
6.542454 ; 12.47667
6.55156 ; 12.33708
6.560665 ; 12.21346
6.56977 ; 12.10311
6.578875 ; 12.00379
6.589155 ; 11.9027
6.599435 ; 11.81133
6.609715 ; 11.72807
6.619994 ; 11.65162
6.630274 ; 11.58092
6.640554 ; 11.51514
6.661113 ; 11.39564
6.681673 ; 11.28874
6.702232 ; 11.19126
6.722791 ; 11.10072
6.74335 ; 11.01516
6.768607 ; 10.91441
6.793863 ; 10.81591
6.808596 ; 10.75841
6.823329 ; 10.70022
6.838062 ; 10.64072
6.852794 ; 10.57927
6.867527 ; 10.5151
6.88226 ; 10.44734
6.896993 ; 10.37497
6.911725 ; 10.29687
6.922147 ; 10.23757
6.932569 ; 10.1746
6.942991 ; 10.108
6.953413 ; 10.03837
6.958624 ; 10.00285
6.963835 ; 9.967263
6.969046 ; 9.932031
6.974257 ; 9.897716
6.979468 ; 9.86502
6.984679 ; 9.834805
6.98989 ; 9.808094
6.9951 ; 9.786075
7.001313 ; 9.767803
7.007525 ; 9.760568
7.01995 ; 9.7896
7.0448 ; 10.08219
7.054757 ; 10.2964
7.064713 ; 10.55704
7.074669 ; 10.84812
7.084625 ; 11.14828
7.092369 ; 11.37297
7.100113 ; 11.57846
7.107857 ; 11.75601
7.1156 ; 11.89936
7.12955 ; 12.06262
7.1435 ; 12.10929
7.150475 ; 12.09625
7.15745 ; 12.06445
7.164425 ; 12.01827
7.1714 ; 11.96184
7.1807 ; 11.87698
7.18535 ; 11.83245
7.19 ; 11.78749
7.195323 ; 11.73622
7.200645 ; 11.6858
7.205968 ; 11.63671
7.21129 ; 11.58931
7.216613 ; 11.5438
7.221935 ; 11.50031
7.227257 ; 11.45887
7.232579 ; 11.41946
7.243224 ; 11.34649
7.253868 ; 11.28067
7.264513 ; 11.22111
7.275157 ; 11.16695
7.286474 ; 11.11441
7.297791 ; 11.06627
7.309108 ; 11.02186
7.320424 ; 10.98065
7.343058 ; 10.90605
7.365691 ; 10.83974
7.388325 ; 10.77981
7.410958 ; 10.72491
7.433592 ; 10.67398
7.456225 ; 10.62627
7.496463 ; 10.54773
7.5367 ; 10.47568
7.565725 ; 10.42692
7.59475 ; 10.38009
7.623775 ; 10.33412
7.6528 ; 10.28766
7.681825 ; 10.23955
7.699966 ; 10.20838
7.718107 ; 10.17638
7.736248 ; 10.14368
7.754388 ; 10.11042
7.767812 ; 10.08555
7.781235 ; 10.06051
7.793569 ; 10.03737
7.816696 ; 9.99369
7.839823 ; 9.949581
7.86295 ; 9.904936
7.886077 ; 9.859613
7.932331 ; 9.766295
7.978585 ; 9.668249
8.024839 ; 9.564054
8.071093 ; 9.452195
8.09422 ; 9.392768
8.117347 ; 9.330617
8.140474 ; 9.265444
8.1636 ; 9.196944
8.19752 ; 9.089702
8.23144 ; 8.973219
8.26536 ; 8.845902
8.299279 ; 8.705823
8.316239 ; 8.630279
8.333199 ; 8.550625
8.350159 ; 8.466487
8.367118 ; 8.377463
8.384078 ; 8.283095
8.401038 ; 8.182906
8.417998 ; 8.076372
8.434957 ; 7.962937
8.459625 ; 7.784377
8.477257 ; 7.646012
8.494888 ; 7.498097
8.512519 ; 7.340433
8.53015 ; 7.173505
8.547782 ; 6.999118
8.556598 ; 6.910341
8.565413 ; 6.821645
8.574229 ; 6.734309
8.583044 ; 6.650171
8.59186 ; 6.571714
8.600675 ; 6.502346
8.608091 ; 6.45429
8.615507 ; 6.419264
8.622923 ; 6.401501
8.630338 ; 6.406129
8.637754 ; 6.439236
8.645169 ; 6.50787
8.652585 ; 6.620016
8.66 ; 6.784346
8.671183 ; 7.151141
8.682366 ; 7.688209
8.693549 ; 8.421388
8.704732 ; 9.365567
8.715915 ; 10.51842
8.727098 ; 11.8554
8.738281 ; 13.32769
8.749463 ; 14.8643
8.759682 ; 16.2521
8.7699 ; 17.55273
