Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
7.243224 ; 12.57323
7.253868 ; 11.13283
7.264513 ; 9.982275
7.275157 ; 9.049799
7.286474 ; 8.239554
7.297791 ; 7.572356
7.309108 ; 7.016037
7.320424 ; 6.547216
7.343058 ; 5.806841
7.365691 ; 5.257233
7.388325 ; 4.841889
7.410958 ; 4.524728
7.433592 ; 4.281405
7.456225 ; 4.095331
7.496463 ; 3.873753
7.5367 ; 3.762335
7.565725 ; 3.735121
7.59475 ; 3.737909
7.623775 ; 3.752361
7.6528 ; 3.759068
7.681825 ; 3.746245
7.699966 ; 3.728635
7.718107 ; 3.706998
7.736248 ; 3.685395
7.754388 ; 3.667903
7.767812 ; 3.659603
7.781235 ; 3.656361
7.793569 ; 3.658381
7.816696 ; 3.675914
7.839823 ; 3.711577
7.86295 ; 3.764761
7.886077 ; 3.83449
7.932331 ; 4.020802
7.978585 ; 4.27007
8.024839 ; 4.587837
8.071093 ; 4.984607
8.09422 ; 5.218448
8.117347 ; 5.48017
8.140474 ; 5.773393
8.1636 ; 6.102273
8.19752 ; 6.660072
8.23144 ; 7.326608
8.26536 ; 8.130167
8.299279 ; 9.109489
8.316239 ; 9.681228
8.333199 ; 10.31881
8.350159 ; 11.03267
8.367118 ; 11.83536
8.384078 ; 12.74226
8.401038 ; 13.77209
8.417998 ; 14.9483
8.434957 ; 16.30056
8.459625 ; 18.66353
8.477257 ; 20.72113
8.494888 ; 23.17899
8.512519 ; 26.15086
8.53015 ; 29.79256
8.547782 ; 34.32253
8.556598 ; 37.01306
8.565413 ; 40.05135
8.574229 ; 43.49856
8.583044 ; 47.4261
8.59186 ; 51.92041
8.600675 ; 57.0807
8.608091 ; 62.02238
8.615507 ; 67.59374
8.622923 ; 73.8774
8.630338 ; 80.95874
8.637754 ; 88.92633
8.645169 ; 97.85979
8.652585 ; 107.8317
8.66 ; 118.8891
8.671183 ; 137.653
8.682366 ; 158.8008
8.693549 ; 181.9136
8.704732 ; 206.2158
8.715915 ; 230.5625
8.727098 ; 253.4983
8.738281 ; 273.3943
8.749463 ; 288.6525
8.759682 ; 297.4059
8.7699 ; 300.509
8.777713 ; 298.9123
8.785525 ; 293.9563
8.80115 ; 275.0553
8.811906 ; 256.5423
8.822661 ; 235.1413
8.844171 ; 189.3027
8.865681 ; 146.7935
8.876436 ; 128.4523
8.887191 ; 112.3692
8.895938 ; 100.9382
8.904685 ; 90.90058
8.913432 ; 82.13805
8.922178 ; 74.51597
8.930925 ; 67.89356
8.939672 ; 62.13836
8.948419 ; 57.12818
8.957165 ; 52.75523
8.974659 ; 45.55815
8.992152 ; 39.96021
9.009645 ; 35.55293
9.027138 ; 32.06008
9.041869 ; 29.6916
9.0566 ; 27.76979
9.07765 ; 25.71821
9.0987 ; 24.45729
9.11975 ; 24.05994
9.130275 ; 24.24191
9.1408 ; 24.72415
9.151325 ; 25.54976
9.16185 ; 26.76433
9.171338 ; 28.2272
9.180825 ; 30.061
9.190313 ; 32.271
9.1998 ; 34.83724
9.218775 ; 40.79636
9.23775 ; 47.07587
9.24891 ; 50.37909
9.260069 ; 53.00926
9.271229 ; 54.68554
9.282388 ; 55.20506
9.288775 ; 54.94275
9.298357 ; 53.79019
9.307938 ; 51.79254
9.317519 ; 49.07845
9.3271 ; 45.81998
9.351103 ; 36.5371
9.363104 ; 31.94954
9.375105 ; 27.73336
9.387107 ; 24.02096
9.399108 ; 20.86009
9.411109 ; 18.23428
9.42311 ; 16.08883
9.434566 ; 14.42292
9.446022 ; 13.06479
9.457478 ; 11.95555
9.468933 ; 11.04523
9.480389 ; 10.29316
9.491844 ; 9.667709
9.514755 ; 8.704743
9.537667 ; 8.023909
9.560578 ; 7.549816
9.583489 ; 7.239112
9.6064 ; 7.065527
9.636375 ; 7.012755
9.681338 ; 7.188452
9.703819 ; 7.307355
9.7263 ; 7.377023
9.741275 ; 7.370909
9.763738 ; 7.258686
9.7862 ; 7.019737
9.8461 ; 6.033404
9.870147 ; 5.659654
9.894194 ; 5.377546
9.918241 ; 5.218881
9.942288 ; 5.211319
9.956716 ; 5.295128
9.971144 ; 5.461577
9.985572 ; 5.731803
10.0 ; 6.136367
10.014 ; 6.697037
10.02625 ; 7.361988
10.0385 ; 8.228599
10.05075 ; 9.333657
10.063 ; 10.70549
10.07525 ; 12.3528
10.0875 ; 14.25172
10.09975 ; 16.33458
10.112 ; 18.48443
10.13 ; 21.41942
10.13897 ; 22.61996
10.14794 ; 23.55011
10.15691 ; 24.15154
10.16588 ; 24.38463
10.17763 ; 24.10874
10.18854 ; 23.28762
10.19944 ; 21.99979
10.21035 ; 20.35525
10.22125 ; 18.48875
10.24263 ; 14.67203
10.25332 ; 12.88428
10.264 ; 11.26527
10.27469 ; 9.842703
10.28538 ; 8.625981
10.29607 ; 7.606097
10.30675 ; 6.764317
10.31566 ; 6.17998
10.32457 ; 5.687227
10.33348 ; 5.272025
10.34238 ; 4.922034
10.36019 ; 4.373453
10.378 ; 3.972591
10.39225 ; 3.726287
10.4065 ; 3.52815
10.435 ; 3.233621
10.4635 ; 3.030789
10.492 ; 2.888789
10.5205 ; 2.79029
10.549 ; 2.725014
10.606 ; 2.672286
10.6345 ; 2.680452
10.663 ; 2.710882
10.696 ; 2.770179
10.729 ; 2.841917
10.762 ; 2.904044
10.795 ; 2.940597
10.839 ; 2.959194
10.90133 ; 3.013143
10.96365 ; 3.171855
11.02597 ; 3.446126
11.08829 ; 3.848814
11.12569 ; 4.16834
11.16308 ; 4.564301
11.20047 ; 5.061731
11.23786 ; 5.699855
11.27526 ; 6.538441
11.29396 ; 7.060229
11.31265 ; 7.671232
11.33135 ; 8.394719
11.35004 ; 9.260898
11.36874 ; 10.31439
11.38743 ; 11.6175
11.40457 ; 13.11338
11.42171 ; 15.01353
11.43028 ; 16.16832
11.43885 ; 17.50054
11.44742 ; 19.05281
11.45598 ; 20.879
11.46455 ; 23.05763
11.47312 ; 25.68502
11.48169 ; 28.89026
11.49026 ; 32.84108
11.49883 ; 37.75156
11.5074 ; 43.8888
11.51597 ; 51.5762
11.52453 ; 61.17846
11.5331 ; 73.13709
11.54167 ; 87.88043
11.55024 ; 105.8279
11.55881 ; 127.3273
11.56738 ; 152.5893
11.57595 ; 181.6151
11.58452 ; 214.1252
11.59309 ; 249.5027
11.604 ; 297.0979
11.6149 ; 344.8297
11.62344 ; 380.0745
11.63198 ; 411.4178
11.64052 ; 437.0659
11.64905 ; 455.4375
11.65523 ; 463.5424
11.6614 ; 466.945
11.66449 ; 466.8458
11.67375 ; 459.3894
11.68332 ; 441.0132
11.69289 ; 413.2789
11.70246 ; 378.3332
11.71202 ; 338.73
11.72406 ; 286.1175
11.73609 ; 234.708
11.74812 ; 187.8749
11.75414 ; 166.8486
11.76015 ; 147.6581
11.76663 ; 129.043
11.77311 ; 112.5669
11.77959 ; 98.14819
11.78607 ; 85.65603
11.79255 ; 74.92688
11.79903 ; 65.7793
11.80551 ; 58.02618
11.81199 ; 51.48424
11.82079 ; 44.23224
11.82958 ; 38.51625
11.83837 ; 34.00093
11.84716 ; 30.42036
11.85596 ; 27.56094
11.86475 ; 25.26578
11.87354 ; 23.40687
11.88233 ; 21.89044
11.89113 ; 20.6449
11.89992 ; 19.62042
11.9175 ; 18.08151
11.93509 ; 17.05698
11.95267 ; 16.42208
11.96748 ; 16.13284
11.98229 ; 16.03872
11.9971 ; 16.12403
12.01191 ; 16.38221
12.02672 ; 16.81466
12.04153 ; 17.43036
12.06045 ; 18.51137
12.07936 ; 19.97631
12.09827 ; 21.91518
12.11718 ; 24.46473
12.13609 ; 27.83599
12.14555 ; 29.92833
12.155 ; 32.36207
12.16446 ; 35.21668
12.17391 ; 38.58105
12.18337 ; 42.58383
12.19282 ; 47.37088
