Incident energy ; 
Incident energy ; 
Incident energy ; σ(E)
4210000.0 ; 1.922376
4220000.0 ; 1.806698
4230000.0 ; 1.690223
4240000.0 ; 1.5775
4250000.0 ; 1.472234
4260000.0 ; 1.381616
4270000.0 ; 1.323812
4275000.0 ; 1.319636
4280000.0 ; 1.344303
4285000.0 ; 1.412121
4290000.0 ; 1.540061
4295000.0 ; 1.740531
4300000.0 ; 2.007102
4305000.0 ; 2.304046
4310000.0 ; 2.578088
4315000.0 ; 2.786258
4320000.0 ; 2.911722
4325000.0 ; 2.960206
4330000.0 ; 2.949166
4335000.0 ; 2.898464
4340000.0 ; 2.825019
4345000.0 ; 2.741044
4350000.0 ; 2.654384
4360000.0 ; 2.489143
4370000.0 ; 2.344622
4380000.0 ; 2.222201
4390000.0 ; 2.119299
4400000.0 ; 2.032892
4405000.0 ; 1.995099
4410000.0 ; 1.960621
4415000.0 ; 1.929333
4420000.0 ; 1.9012
4425000.0 ; 1.876292
4430000.0 ; 1.854817
4435000.0 ; 1.837128
4440000.0 ; 1.82366
4445000.0 ; 1.814397
4450000.0 ; 1.805962
4451000.0 ; 1.803187
4452000.0 ; 1.799406
4453000.0 ; 1.7941
4454000.0 ; 1.786545
4455000.0 ; 1.775746
4456000.0 ; 1.760369
4457000.0 ; 1.738702
4458000.0 ; 1.708719
4459000.0 ; 1.668346
4460000.0 ; 1.616096
4461000.0 ; 1.552121
4462000.0 ; 1.479377
4463000.0 ; 1.404058
4464000.0 ; 1.334334
4465000.0 ; 1.277568
4466000.0 ; 1.237741
4467000.0 ; 1.214785
4468000.0 ; 1.205815
4469000.0 ; 1.206917
4470000.0 ; 1.214433
4471000.0 ; 1.225519
4472000.0 ; 1.238201
4473000.0 ; 1.251215
4474000.0 ; 1.263811
4475000.0 ; 1.275579
4476000.0 ; 1.28632
4477000.0 ; 1.29597
4478000.0 ; 1.304536
4479000.0 ; 1.312069
4480000.0 ; 1.318637
4481000.0 ; 1.324319
4482000.0 ; 1.32919
4483000.0 ; 1.333327
4484000.0 ; 1.336798
4485000.0 ; 1.339666
4486000.0 ; 1.341987
4487000.0 ; 1.343813
4488000.0 ; 1.345188
4489000.0 ; 1.346153
4490000.0 ; 1.346743
4495000.0 ; 1.345031
4500000.0 ; 1.337316
4505000.0 ; 1.325146
4510000.0 ; 1.310023
4515000.0 ; 1.29754
4516000.0 ; 1.297231
4517000.0 ; 1.298827
4518000.0 ; 1.303479
4519000.0 ; 1.313099
4520000.0 ; 1.330955
4521000.0 ; 1.3628
4522000.0 ; 1.41903
4523000.0 ; 1.518571
4524000.0 ; 1.694148
4525000.0 ; 1.989565
4526000.0 ; 2.406428
4527000.0 ; 2.771013
4528000.0 ; 2.826282
4529000.0 ; 2.620226
4530000.0 ; 2.36119
4531000.0 ; 2.145904
4532000.0 ; 1.98527
4533000.0 ; 1.867436
4534000.0 ; 1.779857
4535000.0 ; 1.713301
4536000.0 ; 1.661503
4537000.0 ; 1.620268
4538000.0 ; 1.586759
4539000.0 ; 1.55902
4540000.0 ; 1.535676
4541000.0 ; 1.515741
4542000.0 ; 1.498493
4543000.0 ; 1.483395
4544000.0 ; 1.470039
4545000.0 ; 1.458113
4546000.0 ; 1.447372
4547000.0 ; 1.437624
4548000.0 ; 1.428715
4549000.0 ; 1.420522
4550000.0 ; 1.412944
4555000.0 ; 1.381812
4560000.0 ; 1.358008
4565000.0 ; 1.338608
4570000.0 ; 1.322245
4575000.0 ; 1.30842
4580000.0 ; 1.297566
4585000.0 ; 1.292891
4586000.0 ; 1.293728
4587000.0 ; 1.295812
4588000.0 ; 1.299845
4589000.0 ; 1.307136
4590000.0 ; 1.320367
4591000.0 ; 1.3458
4592000.0 ; 1.40104
4593000.0 ; 1.551799
4593100.0 ; 1.579702
4593200.0 ; 1.611794
4593300.0 ; 1.648904
4593400.0 ; 1.692057
4593500.0 ; 1.742522
4593600.0 ; 1.801875
4593700.0 ; 1.872063
4593800.0 ; 1.955478
4593900.0 ; 2.055001
4594000.0 ; 2.173993
4594100.0 ; 2.316128
4594200.0 ; 2.484902
4594300.0 ; 2.682532
4594400.0 ; 2.907849
4594500.0 ; 3.152931
4594600.0 ; 3.399008
4594700.0 ; 3.614223
4594800.0 ; 3.758089
4594900.0 ; 3.795786
4595000.0 ; 3.716092
4595100.0 ; 3.538266
4595200.0 ; 3.301098
4595300.0 ; 3.044434
4595400.0 ; 2.797066
4595500.0 ; 2.574472
4595600.0 ; 2.382091
4595700.0 ; 2.219527
4595800.0 ; 2.083695
4595900.0 ; 1.97067
4596000.0 ; 1.876598
4596100.0 ; 1.79807
4596200.0 ; 1.73222
4596300.0 ; 1.676701
4596400.0 ; 1.629618
4596500.0 ; 1.58945
4596600.0 ; 1.554976
4596700.0 ; 1.525215
4596800.0 ; 1.49938
4596900.0 ; 1.47683
4597000.0 ; 1.457046
4598000.0 ; 1.346034
4600000.0 ; 1.27983
4602000.0 ; 1.258237
4604000.0 ; 1.247647
4606000.0 ; 1.241221
4608000.0 ; 1.236916
4610000.0 ; 1.234038
4612000.0 ; 1.23241
4614000.0 ; 1.232141
4616000.0 ; 1.233599
4618000.0 ; 1.237489
4620000.0 ; 1.245098
4622000.0 ; 1.258808
4624000.0 ; 1.283239
4626000.0 ; 1.327567
4626500.0 ; 1.343514
4627000.0 ; 1.362005
4627500.0 ; 1.383306
4628000.0 ; 1.407557
4628500.0 ; 1.434618
4629000.0 ; 1.463833
4629500.0 ; 1.493723
4630000.0 ; 1.52169
4630500.0 ; 1.54398
4631000.0 ; 1.556238
4631500.0 ; 1.554838
4632000.0 ; 1.538497
4632500.0 ; 1.509102
4633000.0 ; 1.471
4633500.0 ; 1.429258
4634000.0 ; 1.388087
4634500.0 ; 1.350165
4635000.0 ; 1.316743
4635500.0 ; 1.288074
4636000.0 ; 1.263863
4636500.0 ; 1.243567
4637000.0 ; 1.22659
4637500.0 ; 1.212367
4638000.0 ; 1.200404
4640000.0 ; 1.16791
4645000.0 ; 1.132797
4650000.0 ; 1.116344
4655000.0 ; 1.104411
4660000.0 ; 1.093927
4670000.0 ; 1.074293
4680000.0 ; 1.055162
4690000.0 ; 1.036156
4700000.0 ; 1.017219
4710000.0 ; 0.9983973
4720000.0 ; 0.9798286
4730000.0 ; 0.96179
4740000.0 ; 0.9448024
4750000.0 ; 0.929834
4760000.0 ; 0.9186976
4770000.0 ; 0.9148451
4775000.0 ; 0.9175463
4780000.0 ; 0.9249807
4785000.0 ; 0.9390144
4790000.0 ; 0.9622409
4795000.0 ; 0.9981914
4800000.0 ; 1.051462
4805000.0 ; 1.1275
4810000.0 ; 1.23148
4815000.0 ; 1.365441
4820000.0 ; 1.523283
4825000.0 ; 1.685946
4830000.0 ; 1.823266
4835000.0 ; 1.907102
4840000.0 ; 1.92702
4845000.0 ; 1.893082
4850000.0 ; 1.825275
4855000.0 ; 1.742228
4860000.0 ; 1.656482
4865000.0 ; 1.574789
4870000.0 ; 1.500019
4875000.0 ; 1.432879
4880000.0 ; 1.373032
4885000.0 ; 1.319714
4890000.0 ; 1.272057
4895000.0 ; 1.22922
4900000.0 ; 1.190457
4905000.0 ; 1.155123
4910000.0 ; 1.122676
4915000.0 ; 1.092663
4920000.0 ; 1.064712
4925000.0 ; 1.038514
4930000.0 ; 1.013819
4935000.0 ; 0.9904277
4940000.0 ; 0.9681825
4945000.0 ; 0.9469677
4950000.0 ; 0.9267057
4960000.0 ; 0.8889264
4970000.0 ; 0.8550513
4980000.0 ; 0.8261225
4990000.0 ; 0.804329
5000000.0 ; 0.7934479
5010000.0 ; 0.7992728
5020000.0 ; 0.8295513
5030000.0 ; 0.8924173
5040000.0 ; 0.9922001
5050000.0 ; 1.123602
5060000.0 ; 1.269904
5070000.0 ; 1.411303
5080000.0 ; 1.539819
5090000.0 ; 1.672053
5100000.0 ; 1.867243
5103000.0 ; 1.957684
5105000.0 ; 2.03207
5107000.0 ; 2.120935
5109000.0 ; 2.227426
5111000.0 ; 2.354705
5113000.0 ; 2.505143
5115000.0 ; 2.67867
5117000.0 ; 2.869968
5119000.0 ; 3.06478
5121000.0 ; 3.237382
5123000.0 ; 3.353632
5125000.0 ; 3.383125
5127000.0 ; 3.315487
5129000.0 ; 3.167066
5131000.0 ; 2.971108
5133000.0 ; 2.761155
5135000.0 ; 2.560655
5137000.0 ; 2.38155
5139000.0 ; 2.227497
5141000.0 ; 2.097582
5143000.0 ; 1.98894
5145000.0 ; 1.898209
5147000.0 ; 1.82221
5150000.0 ; 1.729956
5160000.0 ; 1.538357
5170000.0 ; 1.434825
5180000.0 ; 1.368656
5190000.0 ; 1.320907
5200000.0 ; 1.28345
5210000.0 ; 1.252347
5220000.0 ; 1.225455
5230000.0 ; 1.201301
5240000.0 ; 1.170301
5250000.0 ; 1.162694
5260000.0 ; 1.143967
5270000.0 ; 1.126702
5280000.0 ; 1.110245
5290000.0 ; 1.094068
5300000.0 ; 1.078132
5301000.0 ; 1.076999
5302000.0 ; 1.076407
5303000.0 ; 1.077009
5304000.0 ; 1.080551
5305000.0 ; 1.092688
5306000.0 ; 1.138524
5307000.0 ; 1.410841
5308000.0 ; 2.237897
5309000.0 ; 1.351892
5310000.0 ; 1.182262
5311000.0 ; 1.131432
5312000.0 ; 1.108683
5313000.0 ; 1.095892
5314000.0 ; 1.087565
5315000.0 ; 1.081562
5316000.0 ; 1.076899
5320000.0 ; 1.064236
5330000.0 ; 1.043271
5340000.0 ; 1.022854
5350000.0 ; 0.9956821
5355000.0 ; 0.9755571
5360000.0 ; 0.9479335
5361000.0 ; 0.9423611
5362000.0 ; 0.9382207
5363000.0 ; 0.9379456
5364000.0 ; 0.947373
5364500.0 ; 0.9596786
5365000.0 ; 0.9812114
5365500.0 ; 1.017552
5366000.0 ; 1.077501
5366500.0 ; 1.173858
5367000.0 ; 1.321198
5367500.0 ; 1.523916
5368000.0 ; 1.750396
5368500.0 ; 1.923703
5369000.0 ; 1.980423
5369500.0 ; 1.932336
5370000.0 ; 1.833758
5370500.0 ; 1.726999
5371000.0 ; 1.630871
5371500.0 ; 1.550152
5372000.0 ; 1.484009
5372500.0 ; 1.430047
5373000.0 ; 1.38582
5373500.0 ; 1.349259
5374000.0 ; 1.318732
5374500.0 ; 1.29298
5375000.0 ; 1.271037
5380000.0 ; 1.156475
5385000.0 ; 1.111943
5390000.0 ; 1.08789
5395000.0 ; 1.072466
5400000.0 ; 1.06152
5410000.0 ; 1.046725
5420000.0 ; 1.037183
5430000.0 ; 1.030856
5440000.0 ; 1.026966
5450000.0 ; 1.025233
5460000.0 ; 1.025625
5470000.0 ; 1.028274
5480000.0 ; 1.033434
5490000.0 ; 1.041481
5500000.0 ; 1.052923
5510000.0 ; 1.068413
5520000.0 ; 1.08878
5530000.0 ; 1.115061
5540000.0 ; 1.148524
5550000.0 ; 1.190693
5560000.0 ; 1.243326
5570000.0 ; 1.308325
5580000.0 ; 1.387476
5590000.0 ; 1.481857
5600000.0 ; 1.590584
5602000.0 ; 1.613697
5604000.0 ; 1.637117
5606000.0 ; 1.66075
5608000.0 ; 1.684484
5610000.0 ; 1.708182
5612000.0 ; 1.731686
5614000.0 ; 1.754808
5616000.0 ; 1.77733
5618000.0 ; 1.799004
5620000.0 ; 1.81955
5622000.0 ; 1.838655
5624000.0 ; 1.855984
5626000.0 ; 1.87118
5628000.0 ; 1.883884
5630000.0 ; 1.89375
5632000.0 ; 1.90047
5634000.0 ; 1.903806
5636000.0 ; 1.903618
5638000.0 ; 1.899903
5639542.0 ; 1.894437
5639543.0 ; 1.894434
5640000.0 ; 1.892814
5642000.0 ; 1.882675
5644000.0 ; 1.869978
5645000.0 ; 1.862672
5646000.0 ; 1.855365
5648000.0 ; 1.839575
5650000.0 ; 1.823408
5652000.0 ; 1.807667
5654000.0 ; 1.793124
5655000.0 ; 1.786813
5656000.0 ; 1.780502
5658000.0 ; 1.770494
5660000.0 ; 1.763839
5662000.0 ; 1.761463
5664000.0 ; 1.764782
5665000.0 ; 1.770547
5666000.0 ; 1.776312
5668000.0 ; 1.801143
5670000.0 ; 1.850873
5672000.0 ; 1.956184
5674000.0 ; 2.21233
5675000.0 ; 2.523136
5676000.0 ; 2.833941
5678000.0 ; 2.665919
5680000.0 ; 1.913311
5682000.0 ; 1.6924
5684000.0 ; 1.623717
5685000.0 ; 1.609941
5686000.0 ; 1.596165
5688000.0 ; 1.582243
5690000.0 ; 1.573499
5692000.0 ; 1.566837
5694000.0 ; 1.560967
5695000.0 ; 1.558137
5696000.0 ; 1.555307
5698000.0 ; 1.54958
5700000.0 ; 1.543652
5705000.0 ; 1.52681
5710000.0 ; 1.509968
5715000.0 ; 1.490338
5720000.0 ; 1.470707
5725000.0 ; 1.449696
5730000.0 ; 1.428685
5735000.0 ; 1.407471
5740000.0 ; 1.386256
5745000.0 ; 1.365624
5750000.0 ; 1.344991
5755000.0 ; 1.325407
5760000.0 ; 1.305822
5765000.0 ; 1.287528
5770000.0 ; 1.269233
5775000.0 ; 1.252332
5780000.0 ; 1.235431
5785000.0 ; 1.219948
5790000.0 ; 1.204464
5795000.0 ; 1.190389
5800000.0 ; 1.176314
5805000.0 ; 1.163644
5810000.0 ; 1.150974
5815000.0 ; 1.13974
5820000.0 ; 1.128506
5825000.0 ; 1.11882
5830000.0 ; 1.109134
5835000.0 ; 1.101257
5840000.0 ; 1.093379
5845000.0 ; 1.087849
5850000.0 ; 1.082318
5855000.0 ; 1.079165
5860000.0 ; 1.078155
5865000.0 ; 1.079956
5870000.0 ; 1.085567
5875000.0 ; 1.096527
5880000.0 ; 1.115271
5885000.0 ; 1.145769
5890000.0 ; 1.194711
5895000.0 ; 1.273629
5900000.0 ; 1.40228
5905000.0 ; 1.610915
5910000.0 ; 1.922962
5915000.0 ; 2.259078
5916000.0 ; 2.298876
5917000.0 ; 2.338673
5918000.0 ; 2.347073
5919000.0 ; 2.355473
5920000.0 ; 2.329965
5921000.0 ; 2.304457
5922000.0 ; 2.243192
5923000.0 ; 2.181927
5924000.0 ; 2.120662
5925000.0 ; 2.059397
5926000.0 ; 1.987628
5927000.0 ; 1.915858
5928000.0 ; 1.844089
5929000.0 ; 1.772319
5930000.0 ; 1.70055
5935000.0 ; 1.428656
5940000.0 ; 1.246746
5945000.0 ; 1.124
5950000.0 ; 1.036591
5952000.0 ; 1.009887
5954000.0 ; 0.983183
5955000.0 ; 0.969831
5956000.0 ; 0.9588314
5958000.0 ; 0.9368323
5960000.0 ; 0.9148331
5962000.0 ; 0.8947993
5964000.0 ; 0.8754707
5965000.0 ; 0.8660502
5966000.0 ; 0.8566297
5968000.0 ; 0.8381022
5970000.0 ; 0.8197663
5972000.0 ; 0.8015739
5974000.0 ; 0.7835948
5975000.0 ; 0.7748481
5976000.0 ; 0.7661014
5978000.0 ; 0.7497288
5980000.0 ; 0.7357783
5982000.0 ; 0.7267915
5984000.0 ; 0.7276209
5986000.0 ; 0.7472916
5988000.0 ; 0.8015863
5990000.0 ; 0.9137949
5992000.0 ; 1.103395
5994000.0 ; 1.349181
5995000.0 ; 1.456598
5996000.0 ; 1.564015
5997000.0 ; 1.615418
5998000.0 ; 1.666821
5999000.0 ; 1.664684
6000000.0 ; 1.662546
6001000.0 ; 1.632502
6002000.0 ; 1.602458
6003000.0 ; 1.564407
6004000.0 ; 1.526355
6006000.0 ; 1.452748
6008000.0 ; 1.38768
6010000.0 ; 1.331963
6012000.0 ; 1.284638
6014000.0 ; 1.244351
6016000.0 ; 1.209819
6018000.0 ; 1.179958
6020000.0 ; 1.153897
6022000.0 ; 1.130942
6024000.0 ; 1.110543
6025000.0 ; 1.101405
6026000.0 ; 1.092267
6028000.0 ; 1.075765
6030000.0 ; 1.060765
6032000.0 ; 1.047041
6034000.0 ; 1.034417
6035000.0 ; 1.028583
6036000.0 ; 1.022749
6038000.0 ; 1.011923
6040000.0 ; 1.001849
6042000.0 ; 0.992463
6044000.0 ; 0.9837213
6045000.0 ; 0.9796627
6046000.0 ; 0.975604
6048000.0 ; 0.9681196
6050000.0 ; 0.9613119
6052000.0 ; 0.9552736
6054000.0 ; 0.9501697
6055000.0 ; 0.9482245
6056000.0 ; 0.9462793
6058000.0 ; 0.9440711
6060000.0 ; 0.9443494
6062000.0 ; 0.9485507
6064000.0 ; 0.9593995
6066000.0 ; 0.9824986
6068000.0 ; 1.030679
6070000.0 ; 1.137554
6070500.0 ; 1.182376
6071000.0 ; 1.239027
6071500.0 ; 1.311156
6072000.0 ; 1.403433
6072500.0 ; 1.521391
6073000.0 ; 1.67043
6073500.0 ; 1.852786
6074000.0 ; 2.06088
6074500.0 ; 2.267412
6075000.0 ; 2.421143
6075500.0 ; 2.466601
6076000.0 ; 2.385454
6076500.0 ; 2.213064
6077000.0 ; 2.006897
6077500.0 ; 1.809957
6078000.0 ; 1.641614
6078500.0 ; 1.505408
6079000.0 ; 1.39794
6079500.0 ; 1.31395
6080000.0 ; 1.248448
6080500.0 ; 1.197338
6081000.0 ; 1.157452
6081500.0 ; 1.126404
6082000.0 ; 1.102415
6084000.0 ; 1.055072
6086000.0 ; 1.057626
6088000.0 ; 1.090871
6090000.0 ; 1.139578
6092000.0 ; 1.185736
6094000.0 ; 1.213927
6096000.0 ; 1.219201
6098000.0 ; 1.206435
6100000.0 ; 1.183636
6102000.0 ; 1.157187
6104000.0 ; 1.130817
6106000.0 ; 1.106272
6108000.0 ; 1.084163
6110000.0 ; 1.064549
6112000.0 ; 1.047242
6114000.0 ; 1.03198
6115000.0 ; 1.025238
6116000.0 ; 1.018496
6118000.0 ; 1.00654
6120000.0 ; 0.9958959
6122000.0 ; 0.9863815
6124000.0 ; 0.9778398
6125000.0 ; 0.97399
6126000.0 ; 0.9701401
6128000.0 ; 0.9631715
6130000.0 ; 0.9568426
6135000.0 ; 0.9433256
6140000.0 ; 0.9323819
6145000.0 ; 0.9233481
6150000.0 ; 0.915751
6155000.0 ; 0.9092454
6160000.0 ; 0.9035756
6165000.0 ; 0.8985493
6170000.0 ; 0.8940203
6175000.0 ; 0.8898787
6180000.0 ; 0.8860434
6185000.0 ; 0.8824573
6190000.0 ; 0.8790821
6195000.0 ; 0.8758951
6200000.0 ; 0.872885
6205000.0 ; 0.870049
6210000.0 ; 0.8673906
6215000.0 ; 0.8649182
6220000.0 ; 0.8626437
6225000.0 ; 0.8605821
6230000.0 ; 0.8587513
6235000.0 ; 0.8571711
6240000.0 ; 0.8558639
6245000.0 ; 0.8548541
6250000.0 ; 0.8541671
6255000.0 ; 0.8538296
6260000.0 ; 0.8538671
6265000.0 ; 0.8543035
6270000.0 ; 0.8551589
6272170.0 ; 0.8557175
6272171.0 ; 0.8557178
6272200.0 ; 0.8557253
6275000.0 ; 0.8564461
6280000.0 ; 0.8581739
6285000.0 ; 0.8603474
6290000.0 ; 0.8629711
6295000.0 ; 0.8660618
6300000.0 ; 0.8696614
6302000.0 ; 0.8713386
6304000.0 ; 0.8730158
6305000.0 ; 0.8738544
6306000.0 ; 0.8748401
6308000.0 ; 0.8768114
6310000.0 ; 0.8787827
6312000.0 ; 0.8811313
6314000.0 ; 0.88348
6315000.0 ; 0.8846543
6316000.0 ; 0.8860727
6318000.0 ; 0.8889095
6320000.0 ; 0.8917463
6322000.0 ; 0.8955376
6324000.0 ; 0.8993289
6325000.0 ; 0.9012245
6326000.0 ; 0.9036611
6328000.0 ; 0.9085342
6330000.0 ; 0.9134073
6332000.0 ; 0.9193195
6334000.0 ; 0.9252317
6335000.0 ; 0.9281878
6336000.0 ; 0.9318326
6338000.0 ; 0.9391221
6340000.0 ; 0.9464117
6342000.0 ; 0.9552328
6344000.0 ; 0.9640539
6345000.0 ; 0.9684645
6346000.0 ; 0.9737468
6348000.0 ; 0.9843113
6350000.0 ; 0.9948758
6352000.0 ; 1.007712
6354000.0 ; 1.020549
6355000.0 ; 1.026967
6356000.0 ; 1.034625
6358000.0 ; 1.04994
6360000.0 ; 1.065256
6362000.0 ; 1.082233
6364000.0 ; 1.10084
6365000.0 ; 1.111
6366000.0 ; 1.121159
6368000.0 ; 1.142855
6370000.0 ; 1.165731
6372000.0 ; 1.189549
6374000.0 ; 1.214387
6375000.0 ; 1.227235
6376000.0 ; 1.240083
6378000.0 ; 1.266158
6380000.0 ; 1.291978
6382000.0 ; 1.316788
6384000.0 ; 1.339731
6385000.0 ; 1.349601
6386000.0 ; 1.35947
6387000.0 ; 1.367868
6388000.0 ; 1.375328
6389000.0 ; 1.382015
6390000.0 ; 1.388172
6391000.0 ; 1.393285
6392000.0 ; 1.397089
6393000.0 ; 1.399428
6394000.0 ; 1.400129
6395000.0 ; 1.398954
6396000.0 ; 1.395717
6397000.0 ; 1.390207
6398000.0 ; 1.382642
6399000.0 ; 1.372982
6400000.0 ; 1.361214
6401000.0 ; 1.347457
6402000.0 ; 1.331747
6403000.0 ; 1.314187
6404000.0 ; 1.294902
6405000.0 ; 1.274046
6406000.0 ; 1.251803
6407000.0 ; 1.228376
6408000.0 ; 1.203987
6409000.0 ; 1.179141
6410000.0 ; 1.153957
6411000.0 ; 1.128437
6412000.0 ; 1.102773
6413000.0 ; 1.077145
6414000.0 ; 1.051731
6415000.0 ; 1.027183
6416000.0 ; 1.002635
6418000.0 ; 0.9563469
6420000.0 ; 0.9130153
6422000.0 ; 0.8727428
6424000.0 ; 0.8363341
6425000.0 ; 0.8181298
6426000.0 ; 0.8033988
6428000.0 ; 0.7739367
6430000.0 ; 0.7444747
6430885.0 ; 0.7349069
6430886.0 ; 0.7348961
6432000.0 ; 0.7228526
6434000.0 ; 0.7012305
6435000.0 ; 0.6904194
6436000.0 ; 0.6826213
6438000.0 ; 0.6670252
6440000.0 ; 0.6514291
6442000.0 ; 0.6396587
6444000.0 ; 0.6278882
6445000.0 ; 0.622003
6446000.0 ; 0.6177269
6448000.0 ; 0.6091748
6450000.0 ; 0.6006227
6452000.0 ; 0.5946119
6452100.0 ; 0.5943113
6452146.0 ; 0.5941731
6452147.0 ; 0.5941701
6454000.0 ; 0.588601
6455000.0 ; 0.5855956
6456000.0 ; 0.5834095
6458000.0 ; 0.5790373
6460000.0 ; 0.5746651
6462000.0 ; 0.5715171
6464000.0 ; 0.5683691
6465000.0 ; 0.5667951
6466000.0 ; 0.565501
6468000.0 ; 0.5629128
6470000.0 ; 0.5603246
6472000.0 ; 0.5580184
6474000.0 ; 0.5557123
6475000.0 ; 0.5545592
6476000.0 ; 0.553024
6478000.0 ; 0.5499536
6480000.0 ; 0.5468832
6482000.0 ; 0.5447594
6484000.0 ; 0.5426357
6485000.0 ; 0.5415738
6486000.0 ; 0.5408101
6488000.0 ; 0.5392828
6490000.0 ; 0.5377554
6492000.0 ; 0.5362904
6494000.0 ; 0.5348253
6495000.0 ; 0.5340928
6496000.0 ; 0.5331781
6498000.0 ; 0.5313486
6500000.0 ; 0.5295191
6502000.0 ; 0.5273759
6504000.0 ; 0.5252327
6506000.0 ; 0.5230895
6508000.0 ; 0.5209463
6510000.0 ; 0.5188031
6512000.0 ; 0.517064
6514000.0 ; 0.5153249
6516000.0 ; 0.5135858
6516461.0 ; 0.5131849
6518000.0 ; 0.5118467
6520000.0 ; 0.5101076
6522000.0 ; 0.5087374
6524000.0 ; 0.5073672
6525000.0 ; 0.5066822
6526000.0 ; 0.5059971
6528000.0 ; 0.5046269
6530000.0 ; 0.5032567
6532000.0 ; 0.5031522
6534000.0 ; 0.5030477
6536000.0 ; 0.5029432
6538000.0 ; 0.5028387
6540000.0 ; 0.5027342
6542000.0 ; 0.5045122
6544000.0 ; 0.5062901
6546000.0 ; 0.5080681
6548000.0 ; 0.509846
6550000.0 ; 0.511624
6552000.0 ; 0.5160252
6554000.0 ; 0.5204264
6556000.0 ; 0.5248275
6558000.0 ; 0.5292287
6560000.0 ; 0.5336299
6562000.0 ; 0.5409357
6564000.0 ; 0.5482415
6566000.0 ; 0.5555472
6568000.0 ; 0.562853
6570000.0 ; 0.5701588
6572000.0 ; 0.5784728
6574000.0 ; 0.5867869
6575000.0 ; 0.5909439
6576000.0 ; 0.5951009
6578000.0 ; 0.603415
6580000.0 ; 0.611729
6582000.0 ; 0.6189486
6584000.0 ; 0.6261682
6586000.0 ; 0.6333879
6588000.0 ; 0.6406075
6590000.0 ; 0.6478271
6592000.0 ; 0.6564659
6594000.0 ; 0.6651048
6596000.0 ; 0.6737436
6598000.0 ; 0.6823825
6600000.0 ; 0.6910213
6602000.0 ; 0.6988933
6604000.0 ; 0.7067653
6606000.0 ; 0.7146372
6608000.0 ; 0.7225092
6610000.0 ; 0.7303812
6612000.0 ; 0.7364001
6614000.0 ; 0.7424191
6616000.0 ; 0.748438
6618000.0 ; 0.754457
6620000.0 ; 0.7604759
6622000.0 ; 0.7647853
6624000.0 ; 0.7690947
6625000.0 ; 0.7712495
6626000.0 ; 0.7734042
6628000.0 ; 0.7777136
6630000.0 ; 0.782023
6632000.0 ; 0.7849611
6634000.0 ; 0.7878992
6636000.0 ; 0.7908374
6638000.0 ; 0.7937755
6640000.0 ; 0.7967136
6642000.0 ; 0.7996008
6644000.0 ; 0.8024879
6646000.0 ; 0.8053751
6648000.0 ; 0.8082622
6650000.0 ; 0.8111494
6651000.0 ; 0.8142306
6652000.0 ; 0.8175342
6653000.0 ; 0.820901
6654000.0 ; 0.8243396
6655000.0 ; 0.8278796
6656000.0 ; 0.8315449
6657000.0 ; 0.8353633
6658000.0 ; 0.8393413
6659000.0 ; 0.8434895
6660000.0 ; 0.8478281
6661000.0 ; 0.8523648
6662000.0 ; 0.8570805
6663000.0 ; 0.8619881
6664000.0 ; 0.8670082
6665000.0 ; 0.8720312
6666000.0 ; 0.8769259
6667000.0 ; 0.8814222
6668000.0 ; 0.8852179
6669000.0 ; 0.8879093
6670000.0 ; 0.8890676
6671000.0 ; 0.8883997
6672000.0 ; 0.8857701
6673000.0 ; 0.8812688
6674000.0 ; 0.8752795
6675000.0 ; 0.8683489
6676000.0 ; 0.8610961
6677000.0 ; 0.8539924
6678000.0 ; 0.8474114
6679000.0 ; 0.8415283
6680000.0 ; 0.8364338
6681000.0 ; 0.8320984
6682000.0 ; 0.8284488
6683000.0 ; 0.8254065
6684000.0 ; 0.8228809
6685000.0 ; 0.8207843
6686000.0 ; 0.8190498
6687000.0 ; 0.8176118
6688000.0 ; 0.8164093
6689000.0 ; 0.8154059
6690000.0 ; 0.8145533
6691000.0 ; 0.8138366
6692000.0 ; 0.8132156
6693000.0 ; 0.8126813
6694000.0 ; 0.8122126
6695000.0 ; 0.8117974
6696000.0 ; 0.8114829
6698000.0 ; 0.810854
6700000.0 ; 0.810225
6710000.0 ; 0.8044821
6720000.0 ; 0.8075954
6725000.0 ; 0.8110561
6730000.0 ; 0.8145167
6740000.0 ; 0.8234345
6750000.0 ; 0.8345031
6760000.0 ; 0.8503567
6770000.0 ; 0.87435
6775000.0 ; 0.8939236
6780000.0 ; 0.9134972
6790000.0 ; 0.9807297
6800000.0 ; 1.09832
6810000.0 ; 1.27974
6820000.0 ; 1.343487
6825000.0 ; 1.21722
6830000.0 ; 1.090953
6840000.0 ; 0.8594734
6850000.0 ; 0.7622537
6860000.0 ; 0.7167896
6870000.0 ; 0.6892374
6875000.0 ; 0.6786236
6880000.0 ; 0.6680098
6890000.0 ; 0.6577487
6900000.0 ; 0.6553885
6910000.0 ; 0.655029
6920000.0 ; 0.6579116
6925000.0 ; 0.6588159
6930000.0 ; 0.6597201
6940000.0 ; 0.6586433
6950000.0 ; 0.6580998
6960000.0 ; 0.6599028
6970000.0 ; 0.665157
6975000.0 ; 0.6697337
6980000.0 ; 0.6743104
6990000.0 ; 0.6856946
7000000.0 ; 0.699176
7010000.0 ; 0.7162994
7020000.0 ; 0.7304535
7025000.0 ; 0.7381186
7030000.0 ; 0.7457837
